
---------- Begin Simulation Statistics ----------
sim_seconds                                  0.504612                       # Number of seconds simulated
system.mem_ctrls.avgGap                      22626.17                       # Average gap between requests
system.mem_ctrls.pageHitRate                    50.23                       # Row buffer hit rate, read and write combined
system.mem_ctrls_0.actEnergy              41793297840                       # Energy for activate commands per rank (pJ)
system.mem_ctrls_0.preEnergy              22803882750                       # Energy for precharge commands per rank (pJ)
system.mem_ctrls_0.readEnergy             52917189000                       # Energy for read commands per rank (pJ)
system.mem_ctrls_0.writeEnergy            28270328400                       # Energy for write commands per rank (pJ)
system.mem_ctrls_0.refreshEnergy          33004526880                       # Energy for refresh commands per rank (pJ)
system.mem_ctrls_0.actBackEnergy         338526718965                       # Energy for active background per rank (pJ)
system.mem_ctrls_0.preBackEnergy           6234125250                       # Energy for precharge background per rank (pJ)
system.mem_ctrls_0.totalEnergy           523550069085                       # Total energy per rank (pJ)
system.mem_ctrls_0.averagePower           1036.092049                       # Core power per rank (mW)
system.mem_ctrls_0.memoryStateTime::IDLE   8121127068                       # Time in different power states
system.mem_ctrls_0.memoryStateTime::REF   16850080000                       # Time in different power states
system.mem_ctrls_0.memoryStateTime::PRE_PDN            0                       # Time in different power states
system.mem_ctrls_0.memoryStateTime::ACT  479640082932                       # Time in different power states
system.mem_ctrls_0.memoryStateTime::ACT_PDN            0                       # Time in different power states
system.mem_ctrls_1.actEnergy              42149638440                       # Energy for activate commands per rank (pJ)
system.mem_ctrls_1.preEnergy              22998314625                       # Energy for precharge commands per rank (pJ)
system.mem_ctrls_1.readEnergy             53502438600                       # Energy for read commands per rank (pJ)
system.mem_ctrls_1.writeEnergy            27930063600                       # Energy for write commands per rank (pJ)
system.mem_ctrls_1.refreshEnergy          33004526880                       # Energy for refresh commands per rank (pJ)
system.mem_ctrls_1.actBackEnergy         339509081475                       # Energy for active background per rank (pJ)
system.mem_ctrls_1.preBackEnergy           5372403750                       # Energy for precharge background per rank (pJ)
system.mem_ctrls_1.totalEnergy           524466467370                       # Total energy per rank (pJ)
system.mem_ctrls_1.averagePower           1037.905577                       # Core power per rank (mW)
system.mem_ctrls_1.memoryStateTime::IDLE   6747140535                       # Time in different power states
system.mem_ctrls_1.memoryStateTime::REF   16850080000                       # Time in different power states
system.mem_ctrls_1.memoryStateTime::PRE_PDN            0                       # Time in different power states
system.mem_ctrls_1.memoryStateTime::ACT  481014069465                       # Time in different power states
system.mem_ctrls_1.memoryStateTime::ACT_PDN            0                       # Time in different power states
system.realview.nvmem.pwrStateResidencyTicks::UNDEFINED 3741162140500                       # Cumulative time (in ticks) in various power states
system.realview.vram.pwrStateResidencyTicks::UNDEFINED 3741162140500                       # Cumulative time (in ticks) in various power states
system.pwrStateResidencyTicks::UNDEFINED 3741162140500                       # Cumulative time (in ticks) in various power states
system.bridge.pwrStateResidencyTicks::UNDEFINED 3741162140500                       # Cumulative time (in ticks) in various power states
system.cf0.dma_read_full_pages                      0                       # Number of full page size DMA reads (not PRD).
system.cf0.dma_read_bytes                           0                       # Number of bytes transfered via DMA reads (not PRD).
system.cf0.dma_read_txs                             0                       # Number of DMA read transactions (not PRD).
system.cf0.dma_write_full_pages                  2334                       # Number of full page size DMA writes.
system.cf0.dma_write_bytes                    9636864                       # Number of bytes transfered via DMA writes.
system.cf0.dma_write_txs                         2404                       # Number of DMA write transactions.
